Date,USD_AM,USD_PM,GBP_AM,GBP_PM,EURO_AM,EURO_PM
30-08-2016,1318.85,1318.15,1008.393,1005.353,1180.898,1182.776
31-08-2016,1314.45,1309.25,1000.296,999.351,1179.193,1174.921
01-09-2016,1305.7,1309.5,985.804,985.137,1172.127,1174.36
02-09-2016,1311.5,1324.7,987.953,993.26,1172.743,1182.295
05-09-2016,1328.3,1326.35,996.225,995.426,1189.493,1190.266
06-09-2016,1330.05,1337.25,997.937,997.589,1191.459,1195.502
07-09-2016,1348.75,1348.35,1008.595,1008.161,1199.848,1198.413
08-09-2016,1348,1343.4,1009.113,1009.565,1195.811,1190.118
09-09-2016,1335.65,1330.85,1004.676,1004.392,1184.855,1187.384
12-09-2016,1327.5,1324.6,1000.802,995.702,1182.537,1179.689
13-09-2016,1328.5,1323.65,1000.361,1003.062,1183.694,1178.313
14-09-2016,1323.2,1321.75,1001.398,1005.72,1177.913,1177.283
15-09-2016,1320.1,1310.8,998.26,993.717,1174.229,1167.267
16-09-2016,1314.25,1308.35,995.676,998.009,1170.077,1170.842
19-09-2016,1315.05,1314.85,1007.986,1004.545,1177.364,1176.396
20-09-2016,1315.4,1313.8,1011.016,1013.728,1175.836,1175.325
21-09-2016,1319.6,1326.1,1015.96,1021.495,1183.813,1190.042
22-09-2016,1332.45,1339.1,1019.591,1021.332,1186.68,1189.924
23-09-2016,1335.9,1338.65,1027.174,1033.973,1192.157,1193.54
26-09-2016,1336.3,1340.5,1033.227,1034.866,1188.906,1190.9
27-09-2016,1335.85,1327,1031.009,1021.79,1187.838,1183.419
28-09-2016,1324.8,1322.5,1020.096,1016.474,1181.059,1179.935
29-09-2016,1320.85,1318.1,1016.922,1014.146,1177.142,1175.218
30-09-2016,1327.9,1322.5,1025.006,1018.457,1187.674,1179.935
03-10-2016,1318.65,1313.3,1023.404,1023.061,1173.994,1170.676
04-10-2016,1309.15,1283.3,1026.897,1006.107,1172.213,1150.735
05-10-2016,1274,1269.4,1001.109,996.733,1134.37,1133.828
06-10-2016,1265.5,1254.5,994.303,992.31,1131.23,1122.15
07-10-2016,1255,1258.75,1012.911,1013.294,1127.618,1124.567
10-10-2016,1262.1,1259.5,1016.622,1018.684,1129.706,1129.52
11-10-2016,1256.4,1253.45,1021.579,1020.81,1130.76,1131.991
12-10-2016,1255.7,1256.5,1024.526,1027.44,1139.045,1138.766
13-10-2016,1258,1261.05,1029.925,1034.061,1141.761,1142.89
14-10-2016,1256.15,1251.75,1028.787,1025.183,1140.082,1136.213
17-10-2016,1252.7,1254.8,1029.594,1031.697,1139.581,1140.864
18-10-2016,1261.65,1258.2,1031.147,1023.672,1145.326,1146.22
19-10-2016,1269.75,1269.05,1031.291,1032.118,1154.965,1156.993
20-10-2016,1269.2,1271.65,1034.652,1039.828,1156.749,1161.016
21-10-2016,1263.95,1266.05,1033.785,1038.667,1160.685,1164.513
24-10-2016,1267,1265.55,1034.886,1035.6,1163.613,1163.04
25-10-2016,1269.3,1269.4,1037.526,1047.382,1165.852,1168.737
26-10-2016,1273.9,1270.5,1043.451,1039.269,1166.128,1162.762
27-10-2016,1269.3,1266.25,1038.287,1037.059,1162.933,1160.012
28-10-2016,1265.9,1273,1042.469,1045.642,1160.957,1164.922
31-10-2016,1274.2,1272,1046.246,1046.347,1163.217,1162.608
01-11-2016,1284.4,1288.45,1048.584,1053.694,1167.52,1167.336
02-11-2016,1295.85,1303.75,1056.507,1060.079,1169.764,1173.636
03-11-2016,1293,1301,1040.606,1045.484,1165.898,1173.762
04-11-2016,1301.7,1302.8,1042.792,1039.895,1172.571,1172.129
07-11-2016,1286.8,1283.05,1036.131,1035.293,1162.495,1161.16
08-11-2016,1284,1282.35,1034.262,1036.011,1162.02,1160.655
09-11-2016,1304.55,1281.4,1050.424,1035.115,1176.835,1170.046
10-11-2016,1280.9,1267.5,1034.071,1015.648,1175.482,1166.1
11-11-2016,1255.65,1236.45,991.964,979.392,1154.445,1137.163
14-11-2016,1222.6,1213.6,978.08,972.94,1136.53,1132.9
15-11-2016,1228.9,1226.95,988.65,990.15,1138.7,1144.13
16-11-2016,1225.7,1229.2,984.36,987.91,1144.68,1148.2
17-11-2016,1232,1226.75,988.19,985.57,1148.1,1147.75
18-11-2016,1206.1,1211,971.15,981.27,1135.54,1142.7
21-11-2016,1214.95,1214.25,984.72,972.98,1143.39,1142.73
22-11-2016,1217.55,1212.25,978.91,975.38,1144.98,1141.82
23-11-2016,1213.25,1185.35,980.06,957.29,1143,1123.47
24-11-2016,1187.25,1186.1,953.6,950.3,1125.04,1121.46
25-11-2016,1187.5,1187.7,953.33,955.39,1121.83,1120
28-11-2016,1189.1,1187,956.51,956.6,1117.99,1121.24
29-11-2016,1187.3,1186.55,952.45,949.83,1119.98,1119.51
30-11-2016,1187.4,1178.1,952.06,946.37,1115.44,1111.89
01-12-2016,1168.75,1161.85,930.09,919.95,1099.68,1095.97
02-12-2016,1171.65,1173.5,929,927.42,1100.88,1102.03
05-12-2016,1164.9,1162.2,915.84,913.61,1095.36,1082.59
06-12-2016,1171.15,1172.5,918.18,921.35,1086.94,1092.42
07-12-2016,1171.25,1177.65,929.62,935.41,1092.19,1096.39
08-12-2016,1174.75,1171.05,925.47,929.46,1088.64,1101.72
09-12-2016,1168.9,1163.6,927.64,924.95,1100.75,1102.63
12-12-2016,1154.4,1156.1,916.82,912.63,1089.41,1089.16
13-12-2016,1157.35,1158.55,911.18,910.62,1090.8,1088.81
14-12-2016,1160.95,1162.25,917.38,915.04,1091.99,1091.82
15-12-2016,1132.45,1126.95,904.37,903.81,1080.7,1081.65
16-12-2016,1134.85,1131.6,911.17,911.16,1084.8,1085.09
19-12-2016,1137.6,1136.25,913.15,917.98,1089.14,1089.21
20-12-2016,1132.75,1125.7,915.94,913.73,1090.84,1085.4
21-12-2016,1134.4,1133.65,919.2,915.08,1091.07,1085.13
22-12-2016,1130.55,1131.35,916.2,917.3,1080.47,1080.21
23-12-2016,1131,,921.99,,1082.25,
28-12-2016,1139.75,1134.6,931.29,929.69,1091.88,1092.51
29-12-2016,1146.8,1145.9,935.56,937.12,1094.85,1095.71
30-12-2016,1159.1,,942.58,,1098.36,
03-01-2017,1148.65,1151,935.12,940.6,1103.28,1109.56
04-01-2017,1165.9,1164.25,949.98,947.7,1117.4,1113.14
05-01-2017,1173.05,1176.7,953.22,955.25,1116.16,1116.69
06-01-2017,1178,1175.85,951.35,954.08,1112.27,1114
09-01-2017,1176.1,1178.5,968.75,970.85,1118.59,1119.22
10-01-2017,1183.2,1189.5,974.6,978.01,1118.12,1122.65
11-01-2017,1187.55,1178.55,979.25,974.07,1128.41,1125.4
12-01-2017,1206.65,1205.05,984.39,980.67,1135.82,1129.37
13-01-2017,1196.35,1190.35,978.85,981.56,1123.25,1122.5
16-01-2017,1202.75,1203,997.56,996.81,1135.4,1134.79
17-01-2017,1217.5,1216.05,1003.59,981.47,1141.65,1135.06
18-01-2017,1212.5,1214.75,984.91,986.74,1134.78,1137.01
19-01-2017,1203.35,1196.05,976.76,972.51,1129.34,1129.19
20-01-2017,1199.1,1200.55,974.87,975.69,1127.03,1126.24
23-01-2017,1213.75,1212.85,974.03,973.31,1130.12,1130.62
24-01-2017,1213.3,1216.8,972.22,974.05,1130.07,1130.04
25-01-2017,1203.5,1195,956.9,949.91,1119.62,1113.86
26-01-2017,1191.55,1189.7,945.14,945.69,1111.95,1112.85
27-01-2017,1184.2,1184.85,943.81,943.26,1108.77,1106.77
30-01-2017,1189.85,1192.8,949.38,953.41,1112.63,1118.73
31-01-2017,1198.8,1212.8,964.91,966.97,1119.2,1123.17
01-02-2017,1210,1203.65,960.01,951.85,1122.03,1120.48
02-02-2017,1224.05,1221.95,966.14,973.28,1131.88,1129.57
03-02-2017,1213.05,1215.2,970.93,974.1,1128.99,1128.19
06-02-2017,1221.85,1226.75,978.34,985.57,1138.15,1144.44
07-02-2017,1231,1231,995.14,994.03,1154.43,1153.45
08-02-2017,1235.6,1242.1,989.47,992.44,1160.1,1161.49
09-02-2017,1241.75,1236.8,988.18,986.97,1161.04,1159.99
10-02-2017,1225.75,1228.3,980.23,986.08,1151.35,1156.08
13-02-2017,1229.4,1222.25,982.04,978.29,1155.64,1152.95
14-02-2017,1229.65,1230.75,986.67,987.8,1157.84,1159.74
15-02-2017,1225.15,1224.4,985.27,986.01,1161.81,1159.26
16-02-2017,1236.75,1240.55,988.41,992.32,1163.29,1163.76
17-02-2017,1241.4,1241.95,1000.57,999.77,1165.55,1166.32
20-02-2017,1235.35,1237.3,991.49,991.82,1163.21,1164.92
21-02-2017,1228.7,1233.2,988.86,991.62,1166.16,1170.31
22-02-2017,1237.5,1236.65,994.21,992.41,1178.22,1176.67
23-02-2017,1237.35,1247.9,992.97,997.7,1173.13,1179.39
24-02-2017,1255.35,1253.65,1000.89,1001.79,1185.18,1185.58
27-02-2017,1256.25,1257.2,1011.16,1012.17,1187.41,1186.04
28-02-2017,1251.9,1255.6,1006.9,1009.5,1180.79,1184.16
01-03-2017,1246.05,1240.4,1007.18,1008.32,1182.5,1177.02
02-03-2017,1243.3,1238.1,1013.17,1009.3,1181.14,1178.05
03-03-2017,1228.75,1226.5,1005.12,1001.81,1168.05,1161.62
06-03-2017,1231.15,1230.95,1004.74,1004.09,1162.82,1161.16
07-03-2017,1223.7,1216.65,1003.56,998.99,1157.62,1151.8
08-03-2017,1213.3,1209.2,997.7,993.84,1149,1145.84
09-03-2017,1204.6,1206.55,991.39,990.82,1140.64,1139.35
10-03-2017,1196.55,1202.65,983.56,988.94,1127.15,1131.09
13-03-2017,1207.8,1204.2,989.79,985.04,1132.07,1129.06
14-03-2017,1203.55,1204.6,992.33,991.99,1130.86,1132.44
15-03-2017,1202.25,1198.8,986.69,982.42,1132.04,1128.07
16-03-2017,1225.6,1229.35,998.74,994.42,1143.24,1144.65
17-03-2017,1228.75,1229.6,991.85,994.25,1140.53,1144.27
20-03-2017,1233,1232.4,993.92,995.16,1146.57,1146.13
21-03-2017,1232.05,1241.6,989.21,996.88,1141.37,1148.36
22-03-2017,1246.1,1249.05,999.5,1003.36,1154.76,1154.62
23-03-2017,1247.9,1247.5,997.95,996.38,1157.93,1156.43
24-03-2017,1244,1247.5,996.2,999.62,1150.82,1155.31
27-03-2017,1256.9,1257.55,1000.49,998.62,1157.86,1155.56
28-03-2017,1253.65,1257.25,996.15,1001.65,1154.49,1156.92
29-03-2017,1252.9,1251.1,1007.71,1005.88,1161.19,1163.27
30-03-2017,1250.9,1248.8,1005.72,998.17,1165.34,1163.26
31-03-2017,1241.7,1244.85,996.46,998.62,1161.98,1164.93
03-04-2017,1246.25,1247.25,997.25,997.55,1168.48,1169.67
04-04-2017,1258.65,1257.65,1011.07,1010.52,1181.49,1180.68
05-04-2017,1252.5,1245.8,1003.88,997.64,1174.47,1167.44
06-04-2017,1253.75,1252.5,1004.88,1003.88,1175.27,1175.22
07-04-2017,1264.3,1266.45,1017.38,1022.15,1188.82,1191.6
10-04-2017,1253.6,1250.05,1011.15,1006.42,1184.4,1179.67
11-04-2017,1255.7,1252.9,1011.47,1007.08,1183.75,1180.61
12-04-2017,1272.3,1274.3,1018.22,1019.69,1199.02,1201.16
13-04-2017,1286.1,1284.15,1025.28,1025.91,1208.42,1209.54
18-04-2017,1285,1278.95,1025.82,1003.46,1205.46,1196.97
19-04-2017,1282.05,1279.05,999.74,997.66,1196.79,1194.25
20-04-2017,1279.9,1282.1,996.91,1000.55,1188,1190.94
21-04-2017,1281.5,1281.85,1000.85,1002.66,1197.31,1198.66
24-04-2017,1271.8,1269.4,991.11,993.18,1169.42,1168.23
25-04-2017,1270.5,1267.8,990.48,989.9,1165.81,1163.08
26-04-2017,1264.95,1261.85,986.79,983.99,1160.21,1159.14
27-04-2017,1264.3,1262.8,980.21,980.19,1160.63,1163.17
28-04-2017,1265.55,1266.45,978.4,979.73,1156.84,1159.81
02-05-2017,1255.8,1255.45,974.25,972.22,1150.19,1151
03-05-2017,1253.95,1250.3,971.18,967.98,1148.99,1146.28
04-05-2017,1235.85,1228.45,958.15,951.56,1131.05,1123.17
05-05-2017,1239.4,1228.05,958.06,948.05,1130.33,1117.89
08-05-2017,1229.7,1229.8,948.71,950.39,1123.45,1123.79
09-05-2017,1225.15,1220.4,948.51,943.98,1124.2,1120.21
10-05-2017,1222.95,1222.95,944.61,945.58,1124.99,1124.99
11-05-2017,1221,1223.15,945.66,950.27,1122.95,1125.42
12-05-2017,1227.9,1231.25,955.06,955.33,1129.55,1127.46
15-05-2017,1231.5,1233.3,952.32,955.31,1124.61,1123.17
16-05-2017,1234.05,1234.2,958.98,957,1117.93,1115.1
17-05-2017,1244.6,1257.4,961.7,970.59,1122.13,1129.77
18-05-2017,1261.35,1255.9,968.21,964.41,1133.95,1130.31
19-05-2017,1251.85,1252,962.17,961.29,1122.03,1118.66
22-05-2017,1255.25,1258.85,967.17,966.8,1123.07,1117.98
23-05-2017,1259.9,1260.2,969.62,970.48,1119.17,1122.71
24-05-2017,1251.35,1252.55,963.29,967.09,1119.58,1119.4
25-05-2017,1257.1,1256.95,969.48,970.62,1119.57,1120.82
26-05-2017,1265,1265.05,983.41,988.64,1127.87,1132.85
30-05-2017,1262.8,1262.7,982.46,980.99,1132.23,1127.59
31-05-2017,1263.8,1266.2,987.79,984.22,1129.96,1126.66
01-06-2017,1266.15,1264.85,984.81,980.76,1128.01,1126.22
02-06-2017,1260.95,1274.95,980.39,991.02,1123.88,1130.75
05-06-2017,1280.7,1279.95,992.41,989.66,1136.88,1137.75
06-06-2017,1287.85,1293.5,997.31,1003.37,1144.77,1147.98
07-06-2017,1292.7,1291,1001.07,996.78,1146.62,1146.02
08-06-2017,1284.8,1273.1,992.12,985.76,1142.7,1135.99
09-06-2017,1274.25,1266.55,1001.31,994.88,1139.18,1133.06
12-06-2017,1269.25,1266.4,998.14,1000.08,1131.28,1130.01
13-06-2017,1261.3,1262,992.26,991.93,1125.33,1125.96
14-06-2017,1268.25,1275.5,995.83,997.7,1131.41,1130.99
15-06-2017,1260.25,1254.55,992.57,984.07,1127.67,1125.71
16-06-2017,1256.6,1255.4,984.04,983.1,1124.03,1123.08
19-06-2017,1251.1,1248.15,976.86,978.42,1117.73,1116.84
20-06-2017,1246.5,1242.2,981.99,984.44,1117.24,1115.37
21-06-2017,1247.05,1242.5,989.04,980.21,1118.98,1115.39
22-06-2017,1251.4,1250.8,988.36,988.26,1120.13,1120.84
23-06-2017,1256.3,1255.7,987.7,987.11,1125.27,1122.22
26-06-2017,1240.85,1245.25,975.56,977.65,1109.32,1111.14
27-06-2017,1250.4,1249.55,980.31,978.52,1111.36,1106.98
28-06-2017,1251.6,1248,976.25,963.46,1101.91,1098.24
29-06-2017,1246.6,1243.5,959.88,957.62,1093.14,1089.93
30-06-2017,1243.25,1242.25,957.43,957.28,1090.83,1087.22
03-07-2017,1235.2,1229.25,952.09,949.84,1085,1081.86
04-07-2017,1224.25,1223.75,947.32,946.33,1078.81,1078.49
05-07-2017,1221.9,1220.3,945.87,944.88,1078.45,1077.16
06-07-2017,1224.3,1224.9,946.14,946.97,1077.51,1074.73
07-07-2017,1220.4,1215.65,944.47,943.71,1068.95,1067.1
10-07-2017,1207.55,1211.9,938.63,942.13,1060.11,1063.68
11-07-2017,1211.9,1211.05,938.98,941.59,1063.68,1061.61
12-07-2017,1219.4,1218.8,947.6,947.62,1064.29,1068.64
13-07-2017,1221.4,1218.9,944.51,942.33,1071.05,1069.34
14-07-2017,1218.95,1230.3,940.54,941.55,1067.92,1073.68
17-07-2017,1229.85,1234.1,940.71,944.09,1074.03,1075.89
18-07-2017,1237.1,1240.75,949.47,951.78,1071.82,1071.26
19-07-2017,1239.85,1242.15,950.84,954.47,1074.83,1078.19
20-07-2017,1236.55,1238.7,953.63,955.04,1075.06,1070.86
21-07-2017,1247.25,1248.55,958.89,961.76,1071.39,1071.88
24-07-2017,1255.85,1255.55,962.99,963.26,1077.64,1078.89
25-07-2017,1252,1254.4,960.78,960.37,1074.59,1072.64
26-07-2017,1245.4,1248.1,956.72,957.29,1071.29,1072.87
27-07-2017,1262.05,1261.1,960.29,960.71,1076.53,1077.48
28-07-2017,1259.6,1264.9,961.96,966.13,1075.45,1078.07
31-07-2017,1266.35,1267.55,965.59,965.49,1079.06,1078.56
01-08-2017,1267.05,1270.95,957.76,960.84,1072.3,1075.22
02-08-2017,1266.65,1269.6,956.83,959.69,1069.56,1072.56
03-08-2017,1261.8,1268.1,952.41,966.93,1064.96,1069.9
04-08-2017,1269.3,1257.7,964.92,963.78,1068.37,1067.41
07-08-2017,1257.55,1258,963.41,965.52,1065.9,1066.78
08-08-2017,1261.45,1261.8,967.78,970.58,1068.2,1068.24
09-08-2017,1267.95,1271.05,974.8,979.34,1079.79,1085.1
10-08-2017,1278.9,1284.4,985.39,987.45,1091.67,1093.8
11-08-2017,1288.3,1286.1,993.67,991.58,1096.47,1089.71
14-08-2017,1281.1,1282.3,987.34,988.65,1085.48,1087.65
15-08-2017,1274.6,1270.3,986.92,987.91,1084.05,1085.34
16-08-2017,1270.15,1272.75,985.13,989.69,1082.29,1087.56
17-08-2017,1285.9,1285.15,998.12,996.76,1096.74,1095.08
18-08-2017,1295.25,1295.8,1004.34,1005.93,1102.65,1102.6
21-08-2017,1287.6,1292.9,999.82,1002.39,1096.52,1095.6
22-08-2017,1285.1,1284.2,1000.71,1001.55,1091.95,1092.73
23-08-2017,1286.45,1286.65,1004.33,1005.65,1091.68,1090.05
24-08-2017,1285.9,1289,1003.26,1005.68,1090.44,1092.04
25-08-2017,1287.05,1285.3,1003.9,1000.99,1090.9,1085.18
29-08-2017,1323.4,1318.65,1020.34,1018.92,1097.36,1096.59
30-08-2017,1310.6,1308.5,1014.93,1012.78,1096.71,1097.83
31-08-2017,1305.8,1311.75,1013.17,1019.62,1098.31,1106.85
01-09-2017,1318.4,1320.4,1020.18,1019.74,1107.98,1114.15
04-09-2017,1334.6,1333.1,1030.98,1029.02,1120.53,1119.67
05-09-2017,1331.15,1335.55,1029.51,1028.24,1120.43,1122.53
06-09-2017,1340.15,1337.85,1028.03,1024.26,1122.11,1121.79
07-09-2017,1340.45,1343.5,1026.52,1026.84,1119.54,1118.87
08-09-2017,1350.9,1346.25,1026.82,1020.19,1120.71,1119
11-09-2017,1338.75,1334.2,1015.31,1010.79,1114.24,1113.12
12-09-2017,1326.25,1326.5,1000.66,1000.31,1109.41,1110.55
13-09-2017,1332.25,1327.55,1003.85,1002.17,1112.43,1112.22
14-09-2017,1323,1324.55,1002.44,991.56,1111.58,1114.61
15-09-2017,1325,1322.85,977.32,973.88,1109.16,1105.37
18-09-2017,1314.4,1312.1,970.16,967.41,1100.68,1096.65
19-09-2017,1308.45,1309.6,969.3,969.5,1091.25,1092.86
20-09-2017,1314.9,1311.3,970.53,967.35,1094.79,1092.71
21-09-2017,1297.35,1292.1,960.56,956.15,1089,1083.81
22-09-2017,1297,1294.8,956.15,958.8,1082.09,1081.55
25-09-2017,1295.5,1293.3,957.89,956.52,1089.26,1088.57
26-09-2017,1306.9,1300.05,969.59,967.76,1105.38,1103.09
27-09-2017,1291.3,1282.55,963.83,958.19,1099.54,1094.14
28-09-2017,1284.3,1283.35,961.04,955.71,1091.4,1088.02
29-09-2017,1286.95,1283.1,963.15,960.02,1090.82,1087.43
02-10-2017,1273.1,1273.7,956.48,960.24,1084.55,1084.81
03-10-2017,1270.7,1271.25,959,959.29,1081.87,1081.33
04-10-2017,1275.55,1274.25,960.87,960.66,1085.11,1084.13
05-10-2017,1278.4,1274.5,969.28,970.28,1086.51,1087.28
06-10-2017,1268.2,1261.8,970.43,967.93,1083.93,1078.59
09-10-2017,1282.15,1278.75,976.23,972.23,1092.01,1090.01
10-10-2017,1289.6,1291.4,977.77,978.88,1094.61,1094.07
11-10-2017,1290.2,1289.25,978.62,976.35,1091.9,1087.61
12-10-2017,1294.45,1290.25,977.96,981.75,1092.26,1090.52
13-10-2017,1293.9,1299.6,972.88,975.74,1093.73,1095.43
16-10-2017,1305.15,1303.3,981.08,981.25,1107.03,1104.16
17-10-2017,1289.7,1284.75,973.47,975.38,1097.02,1094.48
18-10-2017,1280.65,1280.2,972.53,973.08,1090.47,1088.55
19-10-2017,1283.4,1286.4,975.64,975.35,1087.42,1085.98
20-10-2017,1280.25,1281.2,974.27,973.2,1084.76,1086.97
23-10-2017,1275.25,1274.9,967.79,966.37,1085.62,1085.07
24-10-2017,1278.3,1276.45,970.36,970.48,1087.32,1085.62
25-10-2017,1273,1275,964.81,963.26,1081.67,1081.2
26-10-2017,1278,1273.75,968.34,965.76,1082.34,1086.89
27-10-2017,1267.8,1266.45,968.35,968.07,1090.18,1093.58
30-10-2017,1272.75,1272,966.91,965.32,1093.8,1095.19
31-10-2017,1274.4,1270.15,964.21,959.09,1095.6,1091.69
01-11-2017,1279.25,1277.05,961.48,962,1099.52,1097.62
02-11-2017,1276.4,1279.2,965.09,976.03,1095.92,1096.79
03-11-2017,1275.3,1267.2,976.24,970.17,1094.59,1091.82
06-11-2017,1271.6,1270.9,969.72,969.82,1095.61,1097.04
07-11-2017,1276.35,1275.6,970.92,972.01,1103.28,1101.86
08-11-2017,1282.25,1284,976.82,980.85,1105.43,1107.19
09-11-2017,1284,1284.8,980.98,980.3,1106.29,1104.67
10-11-2017,1284.45,1284.3,976.44,971.96,1102.19,1100.77
13-11-2017,1278.4,1277.95,977.59,976.35,1097.89,1095.71
14-11-2017,1273.7,1274.6,972.47,972.52,1086.59,1084.56
15-11-2017,1285.7,1282.2,976.62,974.22,1086.29,1084.74
16-11-2017,1277.7,1280,969.01,969.47,1085.53,1086.59
17-11-2017,1283.85,1284.35,969.31,973.28,1088.19,1088.62
20-11-2017,1292.35,1286.2,974.82,970.44,1096.43,1094.17
21-11-2017,1280,1283.3,967.04,968.25,1090.69,1093.37
22-11-2017,1283.95,1286.95,969.25,969.46,1092.51,1093.01
23-11-2017,1290.15,1290.35,969.93,969.96,1089.4,1089.18
24-11-2017,1289.15,1290.5,967.89,966.58,1086.37,1082.6
27-11-2017,1294.7,1294.9,969.73,969.36,1084.83,1085
28-11-2017,1293.9,1291.85,972.75,974.18,1088.95,1087.61
29-11-2017,1294.85,1283.85,965.7,957.5,1092.46,1085.11
30-11-2017,1282.15,1280.2,952.64,948.88,1084.06,1074.98
01-12-2017,1277.25,1275.5,946.57,947.31,1072.51,1075.37
04-12-2017,1279.1,1273.45,952.67,942.1,1079.43,1075.68
05-12-2017,1275.9,1266.3,950.29,942.89,1075.71,1070.15
06-12-2017,1268.55,1263.7,948.37,945.25,1072.31,1072.12
07-12-2017,1256.8,1255,937.57,934.85,1066.77,1063.74
08-12-2017,1245.85,1250.65,924.42,931.98,1061.09,1063.8
11-12-2017,1251.4,1247.15,935.8,933.74,1061.19,1057.33
12-12-2017,1243.4,1240.9,933.92,930.18,1056.27,1056.87
13-12-2017,1241.6,1242.65,929.96,929.38,1056.97,1057.37
14-12-2017,1255.6,1251,935.67,933,1062.49,1059.97
15-12-2017,1257.25,1254.6,937.41,941.33,1065.52,1065.66
18-12-2017,1258.65,1260.6,943.11,940.28,1067.71,1067.48
19-12-2017,1263.1,1260.35,944.93,943.5,1070.1,1067.14
20-12-2017,1265.95,1264.55,944.27,943.61,1068.21,1066.4
21-12-2017,1265.85,1264.55,945.97,947.15,1065.09,1065.64
22-12-2017,1268.05,,947.74,,1069.85,
27-12-2017,1285.4,1279.4,958.78,953.92,1081.54,1074.57
28-12-2017,1291.6,1291,960.43,959.86,1082.75,1080.44
29-12-2017,1296.5,,960.84,,1082.45,
02-01-2018,1312.8,1312.05,968.85,968.29,1087.52,1090.05
03-01-2018,1314.6,1314.9,968.2,972.37,1092.96,1094.92
04-01-2018,1313.7,1314.5,969.77,970.36,1090.24,1088.01
05-01-2018,1317.9,1317.15,973.4,972.19,1094.25,1095.08
08-01-2018,1318.8,1319.95,974.33,973.86,1099.09,1103.21
09-01-2018,1314.95,1311,972.01,970.27,1102.19,1099.8
10-01-2018,1321.65,1319.75,976.96,976.62,1103.31,1100.94
11-01-2018,1319.85,1323.05,978.14,977.2,1104.45,1098.13
12-01-2018,1332.9,1326.8,978.75,970.29,1099.78,1092.89
15-01-2018,1343,1339.25,971.93,970.69,1092.93,1092.29
16-01-2018,1334.95,1333.85,970.38,969.58,1091.32,1092.16
17-01-2018,1337.35,1335.65,969.45,968.08,1092.48,1092.96
18-01-2018,1329.75,1332.2,961.14,959.58,1088.4,1086.94
19-01-2018,1335.8,1334.95,960.17,962.1,1087.74,1089.72
22-01-2018,1334.15,1332.6,959.12,956.81,1087.87,1088.6
23-01-2018,1337.1,1333.4,959.1,953.11,1091.74,1085.79
24-01-2018,1350.5,1353.7,957.5,952.73,1093.77,1092.44
25-01-2018,1360.25,1354.95,954.35,947.79,1095.27,1084.91
26-01-2018,1354.35,1353.15,950.21,952.48,1087.41,1087.8
29-01-2018,1348.4,1343.85,955.07,954.67,1085.46,1087.71
30-01-2018,1345.7,1344.9,954.37,951.92,1083.56,1081.17
31-01-2018,1343.35,1345.05,950.29,949.2,1078.98,1079.27
01-02-2018,1341.1,1341.35,941.99,944.44,1077.98,1078.58
02-02-2018,1345,1331.15,946.48,941.79,1077.61,1071.18
05-02-2018,1337.1,1333.6,947.2,953.12,1072.49,1075.01
06-02-2018,1344.65,1331.4,962.5,959.67,1083.52,1079.63
07-02-2018,1328.5,1324.65,956.12,950.44,1075.95,1073.36
08-02-2018,1311.05,1315.45,944.87,937,1071.13,1071.57
09-02-2018,1316.05,1314.1,945.58,951.54,1072.84,1072.17
12-02-2018,1321.7,1322.3,955.19,956.16,1077.45,1078.07
13-02-2018,1329.4,1325.35,955.04,953.46,1077.61,1071.55
14-02-2018,1330.75,1336.25,959.74,964.64,1077.77,1083.83
15-02-2018,1353.7,1352.45,962.21,959.56,1084.45,1082.1
16-02-2018,1358.6,1352.1,964.61,963.51,1086.47,1087.22
19-02-2018,1347.4,1346.6,961.1,963.9,1085.47,1088.05
20-02-2018,1337.4,1339.85,955.97,958.26,1083.83,1085.41
21-02-2018,1328.6,1330.5,952.87,954.1,1078.16,1079.7
22-02-2018,1323.5,1328.35,952.66,953.09,1076.4,1077.42
23-02-2018,1328.9,1327.95,951.09,949.48,1079.2,1079.09
26-02-2018,1339.05,1333.5,953,954.92,1085.3,1083.74
27-02-2018,1332.75,1325.75,954.78,954.01,1081.26,1080.49
28-02-2018,1320.3,1317.85,951.14,954.26,1080.53,1079.32
